행정구역(시군구)별,성별,연령별,인구 (명)
 강북구,남자,60 - 64세,11905.5
 강북구,남자,65 - 69세,8609
 강북구,남자,70 - 74세,6945.5
 강북구,남자,75 - 79세,5734
 강북구,남자,80세 이상,4556
 강북구,남자,80 - 84세,3143.5
 강북구,남자,85세 이상,1412.5
 강북구,남자,85 - 89세,1068.5
 강북구,남자,90 - 94세,281.5
 강북구,남자,95 - 99세,58
 강북구,남자,100세 이상,4.5
 강북구,여자,계,156535
 강북구,여자,0 - 4세,3474.5
 강북구,여자,5 - 9세,4525.5
 강북구,여자,10 - 14세,4923.5
 강북구,여자,15 - 19세,6115.5
 강북구,여자,20 - 24세,10434
 강북구,여자,25 - 29세,11356
 강북구,여자,30 - 34세,8862.5
 강북구,여자,35 - 39세,9846.5
 강북구,여자,40 - 44세,10173.5
 강북구,여자,45 - 49세,12719
 강북구,여자,50 - 54세,13221
 강북구,여자,55 - 59세,13451.5
 강북구,여자,60 - 64세,13185
 강북구,여자,65 - 69세,10272.5
 강북구,여자,70 - 74세,9056
 강북구,여자,75 - 79세,7436.5
 강북구,여자,80세 이상,7482
 강북구,여자,80 - 84세,4534.5
 강북구,여자,85세 이상,2947.5
 강북구,여자,85 - 89세,1982.5
 강북구,여자,90 - 94세,755.5
 강북구,여자,95 - 99세,188
 강북구,여자,100세 이상,21.5
 도봉구,계,계,325050
 도봉구,계,0 - 4세,8515.5
 도봉구,계,5 - 9세,11181.5
 도봉구,계,10 - 14세,11792.5
 도봉구,계,15 - 19세,14777
 도봉구,계,20 - 24세,20810.5
 도봉구,계,25 - 29세,23065.5
 도봉구,계,30 - 34세,19395.5
 도봉구,계,35 - 39세,22359.5
 도봉구,계,40 - 44세,21936
 도봉구,계,45 - 49세,27130.5
 도봉구,계,50 - 54세,28235.5
 도봉구,계,55 - 59세,28557.5
 도봉구,계,60 - 64세,28136
 도봉구,계,65 - 69세,19603
 도봉구,계,70 - 74세,14988
 도봉구,계,75 - 79세,12009.5
 도봉구,계,80세 이상,12556.5
 도봉구,계,80 - 84세,7531
 도봉구,계,85세 이상,5025.5
 도봉구,계,85 - 89세,3487
 도봉구,계,90 - 94세,1231
 도봉구,계,95 - 99세,264.5
 도봉구,계,100세 이상,43
 도봉구,남자,계,158707.5
 도봉구,남자,0 - 4세,4444
 도봉구,남자,5 - 9세,5746
 도봉구,남자,10 - 14세,6060
 도봉구,남자,15 - 19세,7618.5
 도봉구,남자,20 - 24세,10561.5
 도봉구,남자,25 - 29세,11850
 도봉구,남자,30 - 34세,9931
 도봉구,남자,35 - 39세,11419.5
 도봉구,남자,40 - 44세,11001.5
 도봉구,남자,45 - 49세,13252.5
 도봉구,남자,50 - 54세,13402
 도봉구,남자,55 - 59세,13570.5
 도봉구,남자,60 - 64세,13369
 도봉구,남자,65 - 69세,9489
 도봉구,남자,70 - 74세,6999
 도봉구,남자,75 - 79세,5414.5
 도봉구,남자,80세 이상,4579
 도봉구,남자,80 - 84세,3042.5
 도봉구,남자,85세 이상,1536.5
 도봉구,남자,85 - 89세,1128.5
 도봉구,남자,90 - 94세,333
 도봉구,남자,95 - 99세,63.5
 도봉구,남자,100세 이상,11.5
 도봉구,여자,계,166342.5
 도봉구,여자,0 - 4세,4071.5
 도봉구,여자,5 - 9세,5435.5
 도봉구,여자,10 - 14세,5732.5
 도봉구,여자,15 - 19세,7158.5
 도봉구,여자,20 - 24세,10249
 도봉구,여자,25 - 29세,11215.5
 도봉구,여자,30 - 34세,9464.5
 도봉구,여자,35 - 39세,10940
 도봉구,여자,40 - 44세,10934.5
 도봉구,여자,45 - 49세,13878
 도봉구,여자,50 - 54세,14833.5
 도봉구,여자,55 - 59세,14987
 도봉구,여자,60 - 64세,14767
 도봉구,여자,65 - 69세,10114
 도봉구,여자,70 - 74세,7989
 도봉구,여자,75 - 79세,6595
 도봉구,여자,80세 이상,7977.5
 도봉구,여자,80 - 84세,4488.5
 도봉구,여자,85세 이상,3489
 도봉구,여자,85 - 89세,2358.5
 도봉구,여자,90 - 94세,898
 도봉구,여자,95 - 99세,201
 도봉구,여자,100세 이상,31.5
 노원구,계,계,522235
 노원구,계,0 - 4세,14382.5
 노원구,계,5 - 9세,20055
 노원구,계,10 - 14세,24379
 노원구,계,15 - 19세,30486
 노원구,계,20 - 24세,38164
 노원구,계,25 - 29세,35322.5
 노원구,계,30 - 34세,30142.5
 노원구,계,35 - 39세,35290
 노원구,계,40 - 44세,38353.5
 노원구,계,45 - 49세,48708
 노원구,계,50 - 54세,45803.5
 노원구,계,55 - 59세,41256.5
 노원구,계,60 - 64세,38305.5
 노원구,계,65 - 69세,27038.5
 노원구,계,70 - 74세,20473
 노원구,계,75 - 79세,16055
 노원구,계,80세 이상,18020
 노원구,계,80 - 84세,10549
 노원구,계,85세 이상,7471
 노원구,계,85 - 89세,5194
 노원구,계,90 - 94세,1813
 노원구,계,95 - 99세,414
 노원구,계,100세 이상,50
 노원구,남자,계,252409.5
 노원구,남자,0 - 4세,7386
 노원구,남자,5 - 9세,10319.5
 노원구,남자,10 - 14세,12683
 노원구,남자,15 - 19세,15834.5
 노원구,남자,20 - 24세,19509.5
 노원구,남자,25 - 29세,18335.5
 노원구,남자,30 - 34세,15114
 노원구,남자,35 - 39세,17460
 노원구,남자,40 - 44세,18317.5
 노원구,남자,45 - 49세,23152.5
 노원구,남자,50 - 54세,22293
 노원구,남자,55 - 59세,19823.5
 노원구,남자,60 - 64세,17803
 노원구,남자,65 - 69세,12667.5
 노원구,남자,70 - 74세,9086
 노원구,남자,75 - 79세,6658
 노원구,남자,80세 이상,5966.5
 노원구,남자,80 - 84세,3863
 노원구,남자,85세 이상,2103.5
 노원구,남자,85 - 89세,1558
 노원구,남자,90 - 94세,446.5
 노원구,남자,95 - 99세,92
 노원구,남자,100세 이상,7
 노원구,여자,계,269825.5
 노원구,여자,0 - 4세,6996.5
 노원구,여자,5 - 9세,9735.5
 노원구,여자,10 - 14세,11696
 노원구,여자,15 - 19세,14651.5
 노원구,여자,20 - 24세,18654.5
 노원구,여자,25 - 29세,16987
 노원구,여자,30 - 34세,15028.5
 노원구,여자,35 - 39세,17830
 노원구,여자,40 - 44세,20036
 노원구,여자,45 - 49세,25555.5
 노원구,여자,50 - 54세,23510.5
 노원구,여자,55 - 59세,21433
 노원구,여자,60 - 64세,20502.5
 노원구,여자,65 - 69세,14371
 노원구,여자,70 - 74세,11387
 노원구,여자,75 - 79세,9397
 노원구,여자,80세 이상,12053.5
 노원구,여자,80 - 84세,6686
 노원구,여자,85세 이상,5367.5
 노원구,여자,85 - 89세,3636
 노원구,여자,90 - 94세,1366.5
 노원구,여자,95 - 99세,322
 노원구,여자,100세 이상,43
 은평구,계,계,471906
 은평구,계,0 - 4세,13566.5
 은평구,계,5 - 9세,17095.5
 은평구,계,10 - 14세,18061
 은평구,계,15 - 19세,21492.5
 은평구,계,20 - 24세,29567.5
 은평구,계,25 - 29세,36466
 은평구,계,30 - 34세,31944
 은평구,계,35 - 39세,36498.5
 은평구,계,40 - 44세,35222.5
 은평구,계,45 - 49세,40886
 은평구,계,50 - 54세,38488
 은평구,계,55 - 59세,37115.5
 은평구,계,60 - 64세,35505.5
 은평구,계,65 - 69세,25714.5
 은평구,계,70 - 74세,21021.5
 은평구,계,75 - 79세,16630
 은평구,계,80세 이상,16631
 은평구,계,80 - 84세,10437
 은평구,계,85세 이상,6194
 은평구,계,85 - 89세,4345.5
 은평구,계,90 - 94세,1487
 은평구,계,95 - 99세,323.5
 은평구,계,100세 이상,38
 은평구,남자,계,227029
 은평구,남자,0 - 4세,6906.5
 은평구,남자,5 - 9세,8791.5
 은평구,남자,10 - 14세,9280
 은평구,남자,15 - 19세,10949.5
 은평구,남자,20 - 24세,14474
 은평구,남자,25 - 29세,17554
 은평구,남자,30 - 34세,15605
 은평구,남자,35 - 39세,18357.5
 은평구,남자,40 - 44세,17495.5
 은평구,남자,45 - 49세,20073.5
 은평구,남자,50 - 54세,18684
 은평구,남자,55 - 59세,17605.5
 은평구,남자,60 - 64세,16593.5
 은평구,남자,65 - 69세,11686.5
 은평구,남자,70 - 74세,9332.5
 은평구,남자,75 - 79세,7315.5
 은평구,남자,80세 이상,6324.5
 은평구,남자,80 - 84세,4322
 은평구,남자,85세 이상,2002.5
 은평구,남자,85 - 89세,1513
 은평구,남자,90 - 94세,402.5
 은평구,남자,95 - 99세,79.5
 은평구,남자,100세 이상,7.5
 은평구,여자,계,244877
 은평구,여자,0 - 4세,6660
 은평구,여자,5 - 9세,8304
 은평구,여자,10 - 14세,8781
 은평구,여자,15 - 19세,10543
 은평구,여자,20 - 24세,15093.5
 은평구,여자,25 - 29세,18912
 은평구,여자,30 - 34세,16339
 은평구,여자,35 - 39세,18141
 은평구,여자,40 - 44세,17727
 은평구,여자,45 - 49세,20812.5
 은평구,여자,50 - 54세,19804
 은평구,여자,55 - 59세,19510
 은평구,여자,60 - 64세,18912
 은평구,여자,65 - 69세,14028
 은평구,여자,70 - 74세,11689
 은평구,여자,75 - 79세,9314.5
 은평구,여자,80세 이상,10306.5
 은평구,여자,80 - 84세,6115
 은평구,여자,85세 이상,4191.5
 은평구,여자,85 - 89세,2832.5
 은평구,여자,90 - 94세,1084.5
 은평구,여자,95 - 99세,244
 은평구,여자,100세 이상,30.5
 서대문구,계,계,304074
 서대문구,계,0 - 4세,9252
 서대문구,계,5 - 9세,10997
 서대문구,계,10 - 14세,10819
 서대문구,계,15 - 19세,13182
 서대문구,계,20 - 24세,22331.5
 서대문구,계,25 - 29세,26806.5
 서대문구,계,30 - 34세,21463
 서대문구,계,35 - 39세,22907.5
 서대문구,계,40 - 44세,21606
 서대문구,계,45 - 49세,25117
 서대문구,계,50 - 54세,24571
 서대문구,계,55 - 59세,23311.5
 서대문구,계,60 - 64세,21261.5
 서대문구,계,65 - 69세,15103.5
 서대문구,계,70 - 74세,12689.5
 서대문구,계,75 - 79세,10763
 서대문구,계,80세 이상,11892.5
 서대문구,계,80 - 84세,7322.5
 서대문구,계,85세 이상,4570
 서대문구,계,85 - 89세,3186.5
 서대문구,계,90 - 94세,1095.5
 서대문구,계,95 - 99세,245.5
 서대문구,계,100세 이상,42.5
 서대문구,남자,계,145927
 서대문구,남자,0 - 4세,4820
 서대문구,남자,5 - 9세,5526.5
 서대문구,남자,10 - 14세,5458.5
 서대문구,남자,15 - 19세,6606.5
 서대문구,남자,20 - 24세,10237
 서대문구,남자,25 - 29세,13478.5
 서대문구,남자,30 - 34세,10687.5
 서대문구,남자,35 - 39세,11350
 서대문구,남자,40 - 44세,10723
 서대문구,남자,45 - 49세,12395
 서대문구,남자,50 - 54세,11927.5
 서대문구,남자,55 - 59세,11240
 서대문구,남자,60 - 64세,10103
 서대문구,남자,65 - 69세,6990
 서대문구,남자,70 - 74세,5461.5
 서대문구,남자,75 - 79세,4550.5
 서대문구,남자,80세 이상,4372
 서대문구,남자,80 - 84세,2914.5
 서대문구,남자,85세 이상,1457.5
 서대문구,남자,85 - 89세,1099.5
 서대문구,남자,90 - 94세,304.5
 서대문구,남자,95 - 99세,46.5
 서대문구,남자,100세 이상,7
 서대문구,여자,계,158147
 서대문구,여자,0 - 4세,4432
 서대문구,여자,5 - 9세,5470.5
 서대문구,여자,10 - 14세,5360.5
 서대문구,여자,15 - 19세,6575.5
 서대문구,여자,20 - 24세,12094.5
 서대문구,여자,25 - 29세,13328
 서대문구,여자,30 - 34세,10775.5
 서대문구,여자,35 - 39세,11557.5
 서대문구,여자,40 - 44세,10883
 서대문구,여자,45 - 49세,12722
 서대문구,여자,50 - 54세,12643.5
 서대문구,여자,55 - 59세,12071.5
 서대문구,여자,60 - 64세,11158.5
 서대문구,여자,65 - 69세,8113.5
 서대문구,여자,70 - 74세,7228
 서대문구,여자,75 - 79세,6212.5
 서대문구,여자,80세 이상,7520.5
 서대문구,여자,80 - 84세,4408
 서대문구,여자,85세 이상,3112.5
 서대문구,여자,85 - 89세,2087
 서대문구,여자,90 - 94세,791
 서대문구,여자,95 - 99세,199
 서대문구,여자,100세 이상,35.5
 마포구,계,계,365392
 마포구,계,0 - 4세,12165
 마포구,계,5 - 9세,13517
 마포구,계,10 - 14세,13758.5
 마포구,계,15 - 19세,15098
 마포구,계,20 - 24세,25345
 마포구,계,25 - 29세,35312.5
 마포구,계,30 - 34세,31845
 마포구,계,35 - 39세,32513.5
 마포구,계,40 - 44세,28960.5
 마포구,계,45 - 49세,31587
 마포구,계,50 - 54세,27641.5
 마포구,계,55 - 59세,24954.5
 마포구,계,60 - 64세,22042
 마포구,계,65 - 69세,15390.5
 마포구,계,70 - 74세,12715.5
 마포구,계,75 - 79세,10765.5
 마포구,계,80세 이상,11780.5
 마포구,계,80 - 84세,7061.5
 마포구,계,85세 이상,4719
 마포구,계,85 - 89세,3318
 마포구,계,90 - 94세,1125
 마포구,계,95 - 99세,234.5
 마포구,계,100세 이상,41.5
 마포구,남자,계,172413
 마포구,남자,0 - 4세,6280
 마포구,남자,5 - 9세,6758
 마포구,남자,10 - 14세,7001
 마포구,남자,15 - 19세,7611.5
 마포구,남자,20 - 24세,11338.5
 마포구,남자,25 - 29세,16218
 마포구,남자,30 - 34세,14644
 마포구,남자,35 - 39세,15852
 마포구,남자,40 - 44세,13949
 마포구,남자,45 - 49세,15475
 마포구,남자,50 - 54세,13580
 마포구,남자,55 - 59세,12159.5
 마포구,남자,60 - 64세,10307.5
 마포구,남자,65 - 69세,6983
 마포구,남자,70 - 74세,5346
 마포구,남자,75 - 79세,4578.5
 마포구,남자,80세 이상,4331.5
 마포구,남자,80 - 84세,2814
 마포구,남자,85세 이상,1517.5
 마포구,남자,85 - 89세,1131.5
 마포구,남자,90 - 94세,315.5
 마포구,남자,95 - 99세,64
 마포구,남자,100세 이상,6.5
 마포구,여자,계,192979
 마포구,여자,0 - 4세,5885
 마포구,여자,5 - 9세,6759
 마포구,여자,10 - 14세,6757.5
 마포구,여자,15 - 19세,7486.5
 마포구,여자,20 - 24세,14006.5
 마포구,여자,25 - 29세,19094.5
 마포구,여자,30 - 34세,17201
 마포구,여자,35 - 39세,16661.5
 마포구,여자,40 - 44세,15011.5
 마포구,여자,45 - 49세,16112
 마포구,여자,50 - 54세,14061.5
 마포구,여자,55 - 59세,12795
 마포구,여자,60 - 64세,11734.5
 마포구,여자,65 - 69세,8407.5
 마포구,여자,70 - 74세,7369.5
 마포구,여자,75 - 79세,6187
 마포구,여자,80세 이상,7449
 마포구,여자,80 - 84세,4247.5
 마포구,여자,85세 이상,3201.5
 마포구,여자,85 - 89세,2186.5
 마포구,여자,90 - 94세,809.5
 마포구,여자,95 - 99세,170.5
 마포구,여자,100세 이상,35
 양천구,계,계,450971
 양천구,계,0 - 4세,12535
 양천구,계,5 - 9세,19785
 양천구,계,10 - 14세,24548.5
 양천구,계,15 - 19세,27028
 양천구,계,20 - 24세,29494.5
 양천구,계,25 - 29세,30526
 양천구,계,30 - 34세,26408
 양천구,계,35 - 39세,31828
 양천구,계,40 - 44세,35688.5
 양천구,계,45 - 49세,43225.5
 양천구,계,50 - 54세,39754.5
 양천구,계,55 - 59세,35972
 양천구,계,60 - 64세,32177.5
 양천구,계,65 - 69세,22822
 양천구,계,70 - 74세,16254
 양천구,계,75 - 79세,11087
 양천구,계,80세 이상,11837
 양천구,계,80 - 84세,6874.5
 양천구,계,85세 이상,4962.5
 양천구,계,85 - 89세,3416
 양천구,계,90 - 94세,1229
 양천구,계,95 - 99세,282
 양천구,계,100세 이상,35.5
 양천구,남자,계,221368
 양천구,남자,0 - 4세,6459
 양천구,남자,5 - 9세,10177
 양천구,남자,10 - 14세,12786
 양천구,남자,15 - 19세,14110
 양천구,남자,20 - 24세,15344.5
 양천구,남자,25 - 29세,15346.5
 양천구,남자,30 - 34세,13136
 양천구,남자,35 - 39세,15500
 양천구,남자,40 - 44세,16814.5
 양천구,남자,45 - 49세,20928
 양천구,남자,50 - 54세,19769
 양천구,남자,55 - 59세,17799.5
 양천구,남자,60 - 64세,15381.5
 양천구,남자,65 - 69세,11054
 양천구,남자,70 - 74세,7821
 양천구,남자,75 - 79세,5008.5
 양천구,남자,80세 이상,3933
 양천구,남자,80 - 84세,2577
 양천구,남자,85세 이상,1356
 양천구,남자,85 - 89세,981
 양천구,남자,90 - 94세,310.5
 양천구,남자,95 - 99세,57
 양천구,남자,100세 이상,7.5
 양천구,여자,계,229603
 양천구,여자,0 - 4세,6076
 양천구,여자,5 - 9세,9608
 양천구,여자,10 - 14세,11762.5
 양천구,여자,15 - 19세,12918
 양천구,여자,20 - 24세,14150
 양천구,여자,25 - 29세,15179.5
 양천구,여자,30 - 34세,13272
 양천구,여자,35 - 39세,16328
 양천구,여자,40 - 44세,18874
 양천구,여자,45 - 49세,22297.5
 양천구,여자,50 - 54세,19985.5
 양천구,여자,55 - 59세,18172.5
 양천구,여자,60 - 64세,16796
 양천구,여자,65 - 69세,11768
 양천구,여자,70 - 74세,8433
 양천구,여자,75 - 79세,6078.5
 양천구,여자,80세 이상,7904
 양천구,여자,80 - 84세,4297.5
 양천구,여자,85세 이상,3606.5
 양천구,여자,85 - 89세,2435
 양천구,여자,90 - 94세,918.5
 양천구,여자,95 - 99세,225
 양천구,여자,100세 이상,28
 강서구,계,계,579138
 강서구,계,0 - 4세,19060
 강서구,계,5 - 9세,22673.5
 강서구,계,10 - 14세,21346.5
 강서구,계,15 - 19세,24563.5
 강서구,계,20 - 24세,34599
 강서구,계,25 - 29세,52156.5
 강서구,계,30 - 34세,49505
 강서구,계,35 - 39세,50801.5
 강서구,계,40 - 44세,44750
 강서구,계,45 - 49세,46066
 강서구,계,50 - 54세,42346
 강서구,계,55 - 59세,43686.5
 강서구,계,60 - 64세,43128
 강서구,계,65 - 69세,30562
 강서구,계,70 - 74세,22459
 강서구,계,75 - 79세,15114.5
 강서구,계,80세 이상,16320.5
 강서구,계,80 - 84세,9362.5
 강서구,계,85세 이상,6958
 강서구,계,85 - 89세,4675.5
 강서구,계,90 - 94세,1829.5
 강서구,계,95 - 99세,404
 강서구,계,100세 이상,49
 강서구,남자,계,279975.5
 강서구,남자,0 - 4세,9792
 강서구,남자,5 - 9세,11540.5
 강서구,남자,10 - 14세,10963
 강서구,남자,15 - 19세,12501
 강서구,남자,20 - 24세,16469
 강서구,남자,25 - 29세,24072
 강서구,남자,30 - 34세,24715.5
 강서구,남자,35 - 39세,26139
 강서구,남자,40 - 44세,22461
 강서구,남자,45 - 49세,23057
 강서구,남자,50 - 54세,20462
 강서구,남자,55 - 59세,20503.5
 강서구,남자,60 - 64세,20038.5
 강서구,남자,65 - 69세,14222
 강서구,남자,70 - 74세,10743
 강서구,남자,75 - 79세,6850
 강서구,남자,80세 이상,5446.5
 강서구,남자,80 - 84세,3520
 강서구,남자,85세 이상,1926.5
 강서구,남자,85 - 89세,1413
 강서구,남자,90 - 94세,404
 강서구,남자,95 - 99세,97
 강서구,남자,100세 이상,12.5
 강서구,여자,계,299162.5
 강서구,여자,0 - 4세,9268
 강서구,여자,5 - 9세,11133
 강서구,여자,10 - 14세,10383.5
 강서구,여자,15 - 19세,12062.5
 강서구,여자,20 - 24세,18130
 강서구,여자,25 - 29세,28084.5
 강서구,여자,30 - 34세,24789.5
 강서구,여자,35 - 39세,24662.5
 강서구,여자,40 - 44세,22289
 강서구,여자,45 - 49세,23009
 강서구,여자,50 - 54세,21884
 강서구,여자,55 - 59세,23183
 강서구,여자,60 - 64세,23089.5
 강서구,여자,65 - 69세,16340
 강서구,여자,70 - 74세,11716
 강서구,여자,75 - 79세,8264.5
 강서구,여자,80세 이상,10874
 강서구,여자,80 - 84세,5842.5
 강서구,여자,85세 이상,5031.5
 강서구,여자,85 - 89세,3262.5
 강서구,여자,90 - 94세,1425.5
 강서구,여자,95 - 99세,307
 강서구,여자,100세 이상,36.5
 구로구,계,계,400914.5
 구로구,계,0 - 4세,13629
 구로구,계,5 - 9세,15694
 구로구,계,10 - 14세,14637.5
 구로구,계,15 - 19세,16137.5
 구로구,계,20 - 24세,23651.5
